t_s,h_km,V_mps,gamma_deg,m_kg,phi_deg,phase
340.6528091365154,343.39703690065255,3262.5416124643043,11.93841626583498,67186.5202831951,19.6074446460749,stage2
340.70281488842295,343.43077987625264,3262.892772213424,11.933229082196641,67179.23575805764,19.605442966869006,stage2
340.75282064033047,343.46451203256476,3263.244016718459,11.928043245853818,67171.95123292017,19.60344128766311,stage2
340.802826392238,343.49823337083404,3263.5953459786197,11.922858756755401,67164.6667077827,19.601439608457216,stage2
340.85283214414557,343.53194389230015,3263.94675999312,11.917675614850154,67157.38218264523,19.599437929251323,stage2
340.9028378960531,343.56564359820635,3264.2982587611777,11.91249382008674,67150.09765750777,19.59743625004543,stage2
340.95284364796066,343.59933248979974,3264.649842282018,11.907313372413665,67142.8131323703,19.595434570839533,stage2
341.0028493998682,343.6330105683226,3265.0015105548705,11.902134271779335,67135.52860723283,19.59343289163364,stage2
341.0528551517757,343.6666778350165,3265.353263578968,11.896956518132022,67128.24408209536,19.591431212427747,stage2
341.1028609036832,343.70033429112937,3265.70510135355,11.891780111419859,67120.9595569579,19.589429533221853,stage2
341.1528666555908,343.73397993790263,3266.057023877863,11.886605051590863,67113.67503182043,19.587427854015957,stage2
341.2028724074983,343.7676147765815,3266.4090311511536,11.881431338592936,67106.39050668296,19.585426174810063,stage2
341.2528781594059,343.8012388084112,3266.7611231726783,11.876258972373831,67099.1059815455,19.583424495604167,stage2
341.3028839113134,343.83485203463584,3267.1132999416955,11.871087952881213,67091.82145640803,19.581422816398273,stage2
341.35288966322094,343.86845445650073,3267.4655614574713,11.865918280062584,67084.53693127056,19.57942113719238,stage2
341.4028954151285,343.9020460752528,3267.817907719274,11.860749953865326,67077.25240613309,19.577419457986483,stage2
341.45290116703603,343.93562689213456,3268.1703387263797,11.85558297423673,67069.96788099562,19.57541777878059,stage2
341.5029069189436,343.9691969083929,3268.5228544780684,11.85041734112391,67062.68335585816,19.573416099574697,stage2
341.55291267085113,344.0027561252732,3268.875454973624,11.845253054473908,67055.39883072069,19.571414420368804,stage2
341.60291842275865,344.0363045440223,3269.2281402123385,11.840090114233604,67048.11430558322,19.569412741162907,stage2
341.65292417466617,344.06984216588364,3269.5809101935056,11.834928520349774,67040.82978044575,19.567411061957017,stage2
341.70292992657374,344.1033689921079,3269.933764916427,11.829768272769043,67033.54525530829,19.56540938275112,stage2
341.75293567848126,344.1368850239385,3270.286704380408,11.824609371437951,67026.26073017082,19.563407703545227,stage2
341.80294143038884,344.1703902626233,3270.6397285847593,11.819451816302879,67018.97620503335,19.56140602433933,stage2
341.85294718229636,344.2038847094076,3270.992837528796,11.814295607310111,67011.69167989588,19.559404345133437,stage2
341.9029529342039,344.2373683655392,3271.3460312118395,11.809140744405788,67004.40715475842,19.557402665927544,stage2
341.95295868611146,344.27084123226626,3271.699309633216,11.80398722753593,66997.12262962095,19.555400986721647,stage2
342.002964438019,344.3043033108348,3272.0526727922565,11.798835056646443,66989.83810448348,19.553399307515754,stage2
342.0529701899265,344.3377546024937,3272.4061206882975,11.793684231683095,66982.55357934601,19.55139762830986,stage2
342.1029759418341,344.37119510848913,3272.75965332068,11.788534752591543,66975.26905420855,19.549395949103964,stage2
342.1529816937416,344.4046248300709,3273.113270688751,11.783386619317316,66967.98452907108,19.54739426989807,stage2
342.2029874456491,344.4380437684869,3273.4669727918617,11.778239831805818,66960.70000393363,19.545392590692177,stage2
342.2529931975567,344.4714519249834,3273.82075962937,11.773094390002331,66953.41547879615,19.543390911486284,stage2
342.3029989494642,344.5048493008111,3274.1746312006367,11.76795029385202,66946.13095365868,19.541389232280387,stage2
342.3530047013718,344.53823589721696,3274.5285875050295,11.762807543299914,66938.84642852121,19.539387553074494,stage2
342.4030104532793,344.5716117154509,3274.8826285419204,11.757666138290922,66931.56190338374,19.5373858738686,stage2
342.4530162051868,344.60497675676083,3275.236754310686,11.752526078769852,66924.27737824628,19.535384194662704,stage2
342.50302195709435,344.6383310223976,3275.590964810711,11.74738736468136,66916.99285310882,19.533382515456815,stage2
342.5530277090019,344.67167451361007,3275.9452600413815,11.742249995969985,66909.70832797134,19.531380836250918,stage2
342.60303346090944,344.7050072316462,3276.29964000209,11.73711397258016,66902.42380283389,19.529379157045025,stage2
342.653039212817,344.73832917775775,3276.6541046922366,11.731979294456172,66895.1392776964,19.527377477839128,stage2
342.70304496472454,344.7716403531944,3277.0086541112223,11.726845961542224,66887.85475255894,19.525375798633235,stage2
342.75305071663206,344.8049407592062,3277.363288258456,11.721713973782355,66880.57022742149,19.52337411942734,stage2
342.80305646853964,344.8382303970419,3277.7180071333523,11.716583331120491,66873.285702284,19.521372440221445,stage2
342.85306222044716,344.87150926795414,3278.072810735328,11.71145403350046,66866.00117714654,19.51937076101555,stage2
342.90306797235473,344.9047773731928,3278.4276990638086,11.706326080865942,66858.71665200907,19.517369081809655,stage2
342.95307372426225,344.93803471400867,3278.782672118222,11.701199473160516,66851.4321268716,19.51536740260376,stage2
343.0030794761698,344.9712812916525,3279.1377298980033,11.696074210327618,66844.14760173415,19.513365723397868,stage2
343.0530852280773,345.00451710737497,3279.4928724025913,11.690950292310573,66836.86307659668,19.511364044191975,stage2
343.10309097998487,345.0377421624297,3279.8480996314306,11.68582771905259,66829.5785514592,19.509362364986078,stage2
343.1530967318924,345.07095645806567,3280.2034115839706,11.68070649049675,66822.29402632175,19.507360685780185,stage2
343.20310248379997,345.1041599955363,3280.5588082596673,11.675586606586009,66815.00950118426,19.50535900657429,stage2
343.2531082357075,345.1373527760934,3280.9142896579797,11.670468067263219,66807.7249760468,19.5033573273684,stage2
343.303113987615,345.17053480098957,3281.2698557783738,11.665350872471093,66800.44045090934,19.5013556481625,stage2
343.3531197395226,345.20370607147646,3281.62550662032,11.660235022152214,66793.15592577186,19.49935396895661,stage2
343.4031254914301,345.23686658880484,3281.981242183293,11.655120516249088,66785.87140063441,19.497352289750715,stage2
343.4531312433377,345.2700163542312,3282.337062466775,11.650007354704044,66778.58687549693,19.49535061054482,stage2
343.5031369952452,345.30315536900423,3282.6929674702506,11.644895537459337,66771.30235035946,19.493348931338925,stage2
343.5531427471527,345.3362836343823,3283.0489571932126,11.639785064457085,66764.017825222,19.491347252133032,stage2
343.60314849906024,345.3694011516133,3283.4050316351563,11.634675935639267,66756.73330008454,19.48934557292714,stage2
343.6531542509678,345.4025079219537,3283.7611907955848,11.629568150947762,66749.44877494706,19.487343893721242,stage2
343.70316000287534,345.4356039466569,3284.117434674003,11.624461710324336,66742.1642498096,19.48534221451535,stage2
343.7531657547829,345.4686892269766,3284.4737632699253,11.61935661371061,66734.87972467212,19.483340535309452,stage2
343.80317150669043,345.5017637641644,3284.8301765828664,11.614252861048111,66727.59519953467,19.48133885610356,stage2
343.85317725859795,345.53482755947766,3285.1866746123515,11.609150452278229,66720.3106743972,19.479337176897666,stage2
343.9031830105055,345.5678806141699,3285.5432573579064,11.604049387342233,66713.02614925973,19.477335497691772,stage2
343.95318876241305,345.6009229294956,3285.899924819065,11.598949666181287,66705.74162412227,19.475333818485876,stage2
344.00319451432057,345.63395450671015,3286.256676995365,11.593851288736431,66698.4570989848,19.473332139279982,stage2
344.05320026622815,345.6669753470654,3286.61351388635,11.58875425494856,66691.17257384732,19.47133046007409,stage2
344.10320601813567,345.6999854518203,3286.9704354915684,11.583658564758501,66683.88804870986,19.469328780868196,stage2
344.1532117700432,345.73298482222856,3287.3274418105752,11.578564218106916,66676.6035235724,19.467327101662303,stage2
344.20321752195076,345.76597345954553,3287.6845328429285,11.573471214934361,66669.31899843493,19.465325422456406,stage2
344.2532232738583,345.79895136502756,3288.0417085881923,11.56837955518128,66662.03447329746,19.463323743250513,stage2
344.30322902576586,345.8319185399292,3288.3989690459375,11.563289238787997,66654.74994815998,19.461322064044616,stage2
344.3532347776734,345.8648749855086,3288.7563142157373,11.558200265694715,66647.46542302253,19.459320384838723,stage2
344.4032405295809,345.89782070301936,3289.1137440971734,11.553112635841522,66640.18089788506,19.45731870563283,stage2
344.4532462814884,345.93075569371973,3289.47125868983,11.548026349168374,66632.8963727476,19.455317026426936,stage2
344.503252033396,345.96367995886783,3289.8288579932987,11.54294140561511,66625.61184761013,19.45331534722104,stage2
344.5532577853035,345.9965934997173,3290.186542007174,11.53785780512148,66618.32732247266,19.451313668015146,stage2
344.6032635372111,346.0294963175263,3290.544310731058,11.532775547627073,66611.04279733519,19.44931198880925,stage2
344.6532692891186,346.0623884135513,3290.9021641645563,11.5276946330714,66603.75827219772,19.447310309603356,stage2
344.70327504102613,346.09526978905126,3291.2601023072807,11.52261506139383,66596.47374706026,19.445308630397463,stage2
344.7532807929337,346.12814044528363,3291.618125158849,11.517536832533606,66589.18922192279,19.44330695119157,stage2
344.8032865448412,346.16100038350464,3291.9762327188823,11.51245994642988,66581.90469678532,19.441305271985676,stage2
344.8532922967488,346.1938496049726,3292.334424987008,11.507384403021664,66574.62017164784,19.43930359277978,stage2
344.9032980486563,346.22668811094763,3292.692701962859,11.502310202247873,66567.33564651039,19.437301913573886,stage2
344.95330380056384,346.259515902685,3293.051063646073,11.497237344047274,66560.05112137292,19.435300234367993,stage2
345.00330955247136,346.29233298144584,3293.4095100362933,11.492165828358553,66552.76659623545,19.4332985551621,stage2
345.05331530437894,346.32513934848737,3293.76804113317,11.48709565512024,66545.48207109798,19.431296875956203,stage2
345.10332105628646,346.3579350050688,3294.1266569363534,11.482026824270788,66538.19754596052,19.42929519675031,stage2
345.15332680819404,346.39071995244825,3294.485357445505,11.476959335748496,66530.91302082305,19.427293517544413,stage2
345.20333256010156,346.42349419188685,3294.844142660289,11.471893189491576,66523.62849568558,19.42529183833852,stage2
345.2533383120091,346.4562577246437,3295.2030125803744,11.466828385438111,66516.34397054811,19.423290159132627,stage2
345.3033440639166,346.48901055197604,3295.561967205436,11.461764923526065,66509.05944541065,19.421288479926734,stage2
345.3533498158242,346.5217526751468,3295.921006535155,11.456702803693267,66501.77492027318,19.419286800720837,stage2
345.4033555677317,346.5544840954142,3296.280130569215,11.451642025877478,66494.49039513571,19.417285121514944,stage2
345.45336131963927,346.5872048140382,3296.639339307309,11.446582590016293,66487.20586999824,19.415283442309047,stage2
345.5033670715468,346.6199148322809,3296.998632749131,11.441524496047224,66479.92134486078,19.413281763103154,stage2
345.5533728234543,346.65261415140236,3297.3580108943834,11.43646774390765,66472.63681972331,19.41128008389726,stage2
345.6033785753619,346.68530277266075,3297.717473742773,11.431412333534833,66465.35229458584,19.409278404691364,stage2
345.6533843272694,346.71798069731983,3298.0770212940115,11.426358264865936,66458.06776944837,19.407276725485474,stage2
345.703390079177,346.75064792663886,3298.4366535478166,11.42130553783798,66450.78324431091,19.405275046279577,stage2
345.7533958310845,346.7833044618815,3298.7963705039097,11.416254152387896,66443.49871917344,19.403273367073684,stage2
345.803401582992,346.815950304308,3299.15617216202,11.41120410845248,66436.21419403597,19.40127168786779,stage2
345.85340733489954,346.84858545518017,3299.5160585218796,11.406155405968422,66428.9296688985,19.399270008661894,stage2
345.9034130868071,346.88120991575903,3299.876029583229,11.40110804487229,66421.64514376104,19.397268329456,stage2
345.95341883871464,346.9138236873085,3300.23608534581,11.396062025100548,66414.36061862357,19.395266650250107,stage2
346.0034245906222,346.9464267710885,3300.5962258093723,11.391017346589528,66407.0760934861,19.39326497104421,stage2
346.05343034252974,346.9790191683629,3300.9564509736706,11.385974009275467,66399.79156834864,19.391263291838317,stage2
346.10343609443726,347.01160088039563,3301.3167608384647,11.380932013094474,66392.50704321117,19.389261612632424,stage2
346.15344184634483,347.04417190844566,3301.6771554035204,11.375891357982534,66385.2225180737,19.387259933426527,stage2
346.20344759825235,347.07673225378056,3302.037634668607,11.370852043875537,66377.93799293623,19.385258254220634,stage2
346.25345335015993,347.1092819176605,3302.3981986335016,11.365814070709247,66370.65346779877,19.38325657501474,stage2
346.30345910206745,347.1418209013501,3302.758847297984,11.360777438419321,66363.3689426613,19.381254895808844,stage2
346.35346485397497,347.1743492061123,3303.1195806618416,11.355742146941294,66356.08441752383,19.37925321660295,stage2
346.4034706058825,347.20686683321185,3303.4803987248656,11.350708196210583,66348.79989238638,19.377251537397058,stage2
346.45347635779007,347.23937378391065,3303.8413014868547,11.345675586162493,66341.5153672489,19.37524985819116,stage2
346.5034821096976,347.2718700594762,3304.2022889476093,11.34064431673223,66334.23084211143,19.37324817898527,stage2
346.55348786160516,347.3043556611706,3304.5633611069393,11.335614387854868,66326.94631697396,19.371246499779375,stage2
346.6034936135127,347.33683059025833,3304.9245179646564,11.330585799465373,66319.6617918365,19.36924482057348,stage2
346.6534993654202,347.36929484800436,3305.28575952058,11.325558551498595,66312.37726669903,19.367243141367588,stage2
346.7035051173278,347.4017484356752,3305.647085774534,11.320532643889266,66305.09274156156,19.36524146216169,stage2
346.7535108692353,347.43419135453365,3306.008496726347,11.315508076572018,66297.80821642409,19.363239782955798,stage2
346.8035166211428,347.4666236058455,3306.369992375855,11.310484849481366,66290.52369128664,19.361238103749905,stage2
346.8535223730504,347.49904519087823,3306.731572722897,11.305462962551687,66283.23916614916,19.359236424544008,stage2
346.9035281249579,347.5314561108956,3307.0932377673184,11.300442415717287,66275.95464101169,19.357234745338115,stage2
346.95353387686544,347.56385636716334,3307.45498750897,11.295423208912327,66268.67011587424,19.35523306613222,stage2
347.003539628773,347.59624596094807,3307.8168219477093,11.290405342070859,66261.38559073675,19.353231386926325,stage2
347.05354538068053,347.6286248935182,3308.178741083396,11.28538881512683,66254.1010655993,19.35122970772043,stage2
347.1035511325881,347.66099316613656,3308.540744915898,11.280373628014065,66246.81654046182,19.34922802851454,stage2
347.15355688449563,347.6933507800717,3308.9028334450873,11.275359780666294,66239.53201532435,19.34722634930864,stage2
347.20356263640315,347.7256977365902,3309.265006670841,11.27034727301711,66232.2474901869,19.34522467010275,stage2
347.25356838831067,347.75803403695954,3309.627264593043,11.265336105000015,66224.96296504943,19.343222990896855,stage2
347.30357414021825,347.79035968244636,3309.9896072115816,11.260326276548374,66217.67843991195,19.341221311690962,stage2
347.35357989212577,347.8226746743182,3310.35203452635,11.255317787595464,66210.3939147745,19.33921963248507,stage2
347.40358564403334,347.8549790138435,3310.7145465372487,11.250310638074431,66203.10938963701,19.337217953279172,stage2
347.45359139594086,347.8872727022879,3311.077143244181,11.245304827918334,66195.82486449956,19.33521627407328,stage2
347.5035971478484,347.91955574092174,3311.4398246470573,11.24030035706009,66188.5403393621,19.333214594867385,stage2
347.55360289975596,347.95182813101263,3311.802590745793,11.235297225432513,66181.25581422461,19.33121291566149,stage2
347.6036086516635,347.9840898738271,3312.165441540309,11.230295432968315,66173.97128908716,19.329211236455595,stage2
347.65361440357105,348.01634097063726,3312.528377030532,11.225294979600083,66166.68676394968,19.3272095572497,stage2
347.7036201554786,348.048581422708,3312.8913972163923,11.220295865260313,66159.40223881222,19.325207878043805,stage2
347.7536259073861,348.08081123131143,3313.2545020978278,11.215298089881362,66152.11771367476,19.323206198837912,stage2
347.8036316592936,348.113030397715,3313.6176916747804,11.210301653395492,66144.83318853729,19.32120451963202,stage2
347.8536374112012,348.1452389231883,3313.980965947199,11.205306555734854,66137.54866339982,19.319202840426122,stage2
347.9036431631087,348.1774368090015,3314.3443249150355,11.200312796831476,66130.26413826236,19.31720116122023,stage2
347.9536489150163,348.209624056424,3314.70776857825,11.195320376617282,66122.97961312487,19.315199482014336,stage2
348.0036546669238,348.2418006667262,3315.071296936805,11.190329295024101,66115.69508798742,19.31319780280844,stage2
348.0536604188313,348.2739666411765,3315.4349099906713,11.185339551983617,66108.41056284995,19.311196123602546,stage2
348.1036661707389,348.30612198104615,3315.798607739824,11.180351147427423,66101.12603771249,19.309194444396653,stage2
348.1536719226464,348.3382666876074,3316.1623901842418,11.175364081287011,66093.84151257502,19.30719276519076,stage2
348.203677674554,348.37040076212867,3316.526257323912,11.170378353493737,66086.55698743754,19.305191085984863,stage2
348.2536834264615,348.4025242058821,3316.890209158825,11.165393963978872,66079.27246230008,19.30318940677897,stage2
348.30368917836904,348.4346370201381,3317.2542456889782,11.160410912673555,66071.98793716262,19.301187727573076,stage2
348.35369493027656,348.46673920616786,3317.6183669143734,11.15542919950883,66064.70341202515,19.299186048367183,stage2
348.40370068218414,348.4988307652436,3317.982572835018,11.150448824415612,66057.41888688768,19.297184369161286,stage2
348.45370643409166,348.5309116986366,3318.346863450925,11.145469787324735,66050.13436175021,19.295182689955393,stage2
348.50371218599923,348.562982007619,3318.711238762113,11.140492088166887,66042.84983661275,19.293181010749496,stage2
348.55371793790675,348.595041693463,3319.075698768606,11.135515726872683,66035.56531147528,19.291179331543603,stage2
348.6037236898143,348.6270907574398,3319.440243470432,11.130540703372604,66028.28078633781,19.28917765233771,stage2
348.6537294417218,348.6591292008227,3319.804872867628,11.125567017597023,66020.99626120034,19.287175973131816,stage2
348.70373519362937,348.69115702488364,3320.1695869602327,11.120594669476201,66013.71173606288,19.28517429392592,stage2
348.7537409455369,348.72317423089686,3320.534385748292,11.115623658940313,66006.42721092541,19.283172614720026,stage2
348.80374669744447,348.7551808201354,3320.899269231858,11.110653985919388,65999.14268578794,19.281170935514133,stage2
348.853752449352,348.7871767938696,3321.264237410986,11.10568565034338,65991.85816065047,19.279169256308236,stage2
348.9037582012595,348.8191621533772,3321.6292902857385,11.100718652142117,65984.573635513,19.277167577102347,stage2
348.9537639531671,348.8511368999276,3321.994427856184,11.095752991245302,65977.28911037554,19.27516589789645,stage2
349.0037697050746,348.88310103479773,3322.3596501223933,11.090788667582563,65970.00458523807,19.273164218690557,stage2
349.0537754569822,348.9150545592606,3322.724957084448,11.08582568108339,65962.7200601006,19.27116253948466,stage2
349.1037812088897,348.9469974745903,3323.0903487424284,11.080864031677189,65955.43553496314,19.269160860278767,stage2
349.1537869607972,348.97892978206,3323.455825096427,11.075903719293239,65948.15100982567,19.267159181072874,stage2
349.20379271270474,349.0108514829474,3323.821386146537,11.070944743860714,65940.8664846882,19.26515750186698,stage2
349.2537984646123,349.0427625785237,3324.1870318928604,11.065987105308668,65933.58195955073,19.263155822661084,stage2
349.30380421651984,349.07466307006683,3324.552762335501,11.06103080356608,65926.29743441327,19.26115414345519,stage2
349.3538099684274,349.1065529588507,3324.9185774745724,11.05607583856178,65919.0129092758,19.259152464249294,stage2
349.40381572033493,349.13843224615135,3325.2844773101892,11.05112221022453,65911.72838413833,19.2571507850434,stage2
349.45382147224245,349.1703009332428,3325.6504618424747,11.046169918482947,65904.44385900086,19.255149105837507,stage2
349.50382722415003,349.20215902140177,3326.0165310715574,11.04121896326556,65897.1593338634,19.25314742663161,stage2
349.55383297605755,349.23400651190525,3326.38268499757,11.036269344500791,65889.87480872593,19.251145747425717,stage2
349.6038387279651,349.2658434060281,3326.748923620651,11.03132106211694,65882.59028358846,19.249144068219824,stage2
349.65384447987265,349.29766970504727,3327.1152469409453,11.026374116042216,65875.305758451,19.24714238901393,stage2
349.70385023178017,349.32948541023956,3327.4816549586026,11.021428506204712,65868.02123331353,19.245140709808034,stage2
349.7538559836877,349.3612905228799,3327.8481476737784,11.016484232532408,65860.73670817606,19.24313903060214,stage2
349.80386173559526,349.3930850442471,3328.2147250866337,11.01154129495318,65853.4521830386,19.241137351396247,stage2
349.8538674875028,349.42486897561884,3328.5813871973332,11.006599693394811,65846.16765790113,19.239135672190354,stage2
349.90387323941036,349.4566423182711,3328.948134006051,11.001659427784954,65838.88313276366,19.237133992984457,stage2
349.9538789913179,349.48840507348257,3329.3149655129637,10.996720498051172,65831.59860762619,19.235132313778564,stage2
350.0038847432254,349.5201572425291,3329.681881718254,10.991782904120907,65824.31408248872,19.23313063457267,stage2
350.0538904951329,349.5518988266904,3330.0488826221094,10.98684664592151,65817.02955735126,19.231128955366778,stage2
350.1038962470405,349.58362982724327,3330.415968224726,10.981911723380204,65809.74503221379,19.22912727616088,stage2
350.153901998948,349.61535024546833,3330.7831385263016,10.97697813642413,65802.46050707632,19.227125596954988,stage2
350.2039077508556,349.6470600826414,3331.150393527042,10.972045884980304,65795.17598193885,19.22512391774909,stage2
350.2539135027631,349.67875934004223,3331.5177332271574,10.967114968975642,65787.89145680139,19.223122238543198,stage2
350.30391925467063,349.7104480189504,3331.8851576268635,10.962185388336952,65780.60693166392,19.221120559337304,stage2
350.3539250065782,349.7421261206446,3332.252666726383,10.95725714299093,65773.32240652645,19.219118880131408,stage2
350.4039307584857,349.7737936464045,3332.6202605259414,10.952330232864185,65766.03788138898,19.217117200925514,stage2
350.4539365103933,349.8054505975088,3332.9879390257734,10.947404657883194,65758.75335625152,19.21511552171962,stage2
350.5039422623008,349.83709697523807,3333.355702226115,10.942480417974355,65751.46883111405,19.213113842513728,stage2
350.55394801420834,349.86873278087097,3333.7235501272116,10.937557513063936,65744.18430597658,19.21111216330783,stage2
350.60395376611586,349.90035801568905,3334.091482729312,10.932635943078107,65736.89978083911,19.209110484101938,stage2
350.65395951802344,349.9319726809729,3334.459500032671,10.927715707942935,65729.61525570165,19.207108804896045,stage2
350.70396526993096,349.9635767780021,3334.827602037549,10.922796807584387,65722.33073056418,19.20510712569015,stage2
350.75397102183854,349.9951703080572,3335.195788744212,10.917879241928308,65715.04620542671,19.203105446484255,stage2
350.80397677374606,350.0267532724198,3335.5640601529317,10.912963010900453,65707.76168028924,19.20110376727836,stage2
350.8539825256536,350.05832567236945,3335.932416263984,10.90804811442647,65700.47715515178,19.19910208807247,stage2
350.90398827756115,350.0898875091905,3336.3008570776537,10.903134552431878,65693.19263001431,19.19710040886657,stage2
350.9539940294687,350.12143878416066,3336.6693825942275,10.898222324842138,65685.90810487684,19.19509872966068,stage2
351.00399978137625,350.1529794985652,3337.0379928139996,10.893311431582555,65678.62357973937,19.19309705045478,stage2
351.05400553328377,350.18450965368373,3337.406687737269,10.888401872578365,65671.3390546019,19.19109537124889,stage2
351.1040112851913,350.2160292507997,3337.775467364341,10.883493647754683,65664.05452946444,19.189093692042995,stage2
351.1540170370988,350.2475382911945,3338.1443316955256,10.878586757036524,65656.77000432697,19.187092012837102,stage2
351.2040227890064,350.2790367761506,3338.5132807311393,10.87368120034879,65649.4854791895,19.185090333631205,stage2
351.2540285409139,350.31052470695136,3338.8823144715034,10.86877697761629,65642.20095405204,19.183088654425312,stage2
351.3040342928215,350.3420020848792,3339.251432916946,10.863874088763724,65634.91642891457,19.18108697521942,stage2
351.354040044729,350.3734689112175,3339.620636067798,10.858972533715693,65627.6319037771,19.179085296013525,stage2
351.4040457966365,350.40492518724966,3339.9899239244,10.854072312396676,65620.34737863964,19.17708361680763,stage2
351.4540515485441,350.436370914259,3340.359296487095,10.849173424731065,65613.06285350217,19.175081937601735,stage2
351.5040573004516,350.4678060935298,3340.728753756232,10.844275870643148,65605.7783283647,19.173080258395842,stage2
351.55406305235914,350.49923072634454,3341.0982957321667,10.839379650057099,65598.49380322723,19.17107857918995,stage2
351.6040688042667,350.5306448139884,3341.46792241526,10.834484762896984,65591.20927808977,19.169076899984052,stage2
351.65407455617424,350.56204835774656,3341.837633805878,10.829591209086793,65583.9247529523,19.16707522077816,stage2
351.70408030808176,350.59344135890063,3342.2074299043925,10.82469898855038,65576.64022781485,19.165073541572266,stage2
351.75408605998933,350.62482381873855,3342.5773107111822,10.819808101211509,65569.35570267736,19.16307186236637,stage2
351.80409181189685,350.6561957385428,3342.947276226628,10.814918546993846,65562.0711775399,19.161070183160476,stage2
351.85409756380443,350.68755711960046,3343.317326451121,10.810030325820945,65554.78665240243,19.15906850395458,stage2
351.90410331571195,350.7189079631967,3343.6874613850537,10.80514343761626,65547.50212726496,19.157066824748686,stage2
351.95410906761947,350.75024827061503,3344.057681028827,10.80025788230314,65540.2176021275,19.155065145542792,stage2
352.004114819527,350.78157804314236,3344.4279853828466,10.795373659804838,65532.93307699003,19.1530634663369,stage2
352.05412057143457,350.81289728206394,3344.798374447524,10.790490770044489,65525.648551852566,19.151061787131006,stage2
352.1041263233421,350.8442059886688,3345.168848223275,10.785609212945145,65518.3640267151,19.14906010792511,stage2
352.15413207524966,350.87550416419094,3345.539406731298,10.780728986012482,65511.079501577624,19.147058428719216,stage2
352.2041378271572,350.90679180850924,3345.9100506076984,10.775850015245851,65503.794976440164,19.145056749513323,stage2
352.2541435790647,350.93806892238183,3346.2807801666413,10.770972264212919,65496.510451302696,19.142072657319034,stage2
352.3041493309723,350.9693355072206,3346.6515954270817,10.766095730854298,65489.22592616523,19.139088558216454,stage2
352.3541550828798,351.0005915643703,3347.0224964068775,10.761220413245551,65481.94140102776,19.136104459113877,stage2
352.4041608347874,351.03183709511814,3347.393483122838,10.756346309590969,65474.65687589029,19.133120360011294,stage2
352.4541665866949,351.06307210069804,3347.76455559077,10.751473418217579,65467.37235075283,19.130136260908717,stage2
352.5041723386024,351.09429658229465,3348.135713825527,10.746601737569293,65460.08782561536,19.12715216180614,stage2
352.55417809050994,351.12551054104233,3348.506957841048,10.741731266201207,65452.8033004779,19.124168062703564,stage2
352.6041838424175,351.1567139780391,3348.8782876504083,10.73686200277414,65445.518775340424,19.121183963600984,stage2
352.65418959432503,351.1879068943392,3349.249703265852,10.731993946049295,65438.23425020296,19.118199864498408,stage2
352.7041953462326,351.21908929096537,3349.621204698843,10.727127094883055,65430.94972506549,19.115215765395828,stage2
352.75420109814013,351.2502611689055,3349.992791960098,10.722261448222026,65423.66519992802,19.11223166629325,stage2
352.80420685004765,351.2814225291209,3350.3644650596275,10.717397005098151,65416.380674790555,19.109247567190675,stage2
352.8542126019552,351.31257337254567,3350.7362240067746,10.712533764624057,65409.09614965309,19.106263468088095,stage2
352.90421835386275,351.3437137000915,3351.108068810246,10.707671725988511,65401.81162451562,19.10327936898552,stage2
352.95422410577027,351.37484351264874,3351.4799994781547,10.702810888452031,65394.52709937816,19.100295269882942,stage2
353.00422985767784,351.405962811091,3351.8520160180487,10.697951251342676,65387.242574240685,19.097311170780362,stage2
353.05423560958536,351.43707159627974,3352.224118436946,10.693092814051976,65379.95804910322,19.094327071677785,stage2
353.1042413614929,351.4681698690569,3352.5963067413654,10.688235576030971,65372.67352396576,19.09134297257521,stage2
353.15424711340046,351.4992576302597,3352.9685809373595,10.683379536786436,65365.38899882828,19.088358873472625,stage2
353.204252865308,351.5303348807134,3353.3409410305403,10.678524695877252,65358.10447369082,19.08537477437005,stage2
353.25425861721556,351.56140162123927,3353.713387026113,10.673671052910858,65350.81994855335,19.08239067526747,stage2
353.3042643691231,351.5924578526495,3354.0859189288994,10.66881860753992,65343.53542341588,19.079406576164892,stage2
353.3542701210306,351.6235035757581,3354.458536743368,10.663967359459065,65336.25089827842,19.076422477062316,stage2
353.4042758729381,351.6545387913743,3354.8312404736566,10.659117308401768,65328.96637314095,19.07343837795974,stage2
353.4542816248457,351.68556350030843,3355.2040301235998,10.654268454137384,65321.68184800348,19.07045427885716,stage2
353.5042873767532,351.7165777033716,3355.5769056967492,10.649420796468315,65314.39732286602,19.067470179754583,stage2
353.5542931286608,351.74758140137607,3355.949867196401,10.644574335227231,65307.11279772854,19.064486080652003,stage2
353.6042988805683,351.7785745951431,3356.3229146256126,10.63972907027451,65299.82827259108,19.061501981549426,stage2
353.6543046324758,351.8095572854923,3356.696047987226,10.63488500149573,65292.543747453616,19.05851788244685,stage2
353.7043103843834,351.84052947325165,3357.0692672838895,10.63004212879928,65285.25922231614,19.05553378334427,stage2
353.7543161362909,351.87149115925655,3357.442572518073,10.625200452114145,65277.97469717868,19.052549684241693,stage2
353.8043218881985,351.90244234434886,3357.8159636920896,10.620359971387701,65270.690172041206,19.049565585139113,stage2
353.854327640106,351.93338302937804,3358.1894408081093,10.615520686583755,65263.405646903746,19.046581486036537,stage2
353.90433339201354,351.96431321520265,3358.563003868179,10.610682597680539,65256.12112176628,19.04359738693396,stage2
